id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,emp_length,home_ownership,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose,default
60217101,15000.0,36.0,7.89,469.29,A,A5,139520.0,10.0,MORTGAGE,Source Verified,11.66,0.0,2.0,4.0,0.0,431849.0,11.3,8.0,moving,1
85553377,10000.0,36.0,9.49,320.29,B,B2,110000.0,6.0,RENT,Not Verified,18.14,0.0,0.0,15.0,1.0,8372.0,75.4,34.0,other,0
29213942,35000.0,36.0,13.98,1195.88,C,C3,110000.0,8.0,MORTGAGE,Verified,15.78,0.0,0.0,9.0,1.0,4057.0,56.3,23.0,debt_consolidation,0
29244421,6000.0,36.0,11.67,198.35,B,B4,79000.0,6.0,RENT,Source Verified,20.64,1.0,0.0,8.0,0.0,12176.0,70.4,15.0,debt_consolidation,0
72584836,35000.0,36.0,16.29,1235.52,D,D1,114640.0,0.0,MORTGAGE,Source Verified,21.07,0.0,0.0,18.0,0.0,23404.0,80.7,48.0,debt_consolidation,0
55899364,7000.0,36.0,5.32,210.81,A,A1,95000.0,9.0,RENT,Not Verified,13.25,0.0,0.0,9.0,0.0,10278.0,39.5,31.0,credit_card,0
60375657,24750.0,36.0,7.26,767.16,A,A4,118000.0,2.0,MORTGAGE,Not Verified,28.45,0.0,0.0,12.0,0.0,40283.0,70.9,38.0,debt_consolidation,0
74603650,16000.0,36.0,5.32,481.84,A,A1,70000.0,6.0,MORTGAGE,Not Verified,20.09,0.0,0.0,12.0,0.0,19933.0,52.3,17.0,debt_consolidation,0
74052110,12000.0,36.0,12.99,404.27,C,C2,42000.0,2.0,MORTGAGE,Not Verified,29.23,0.0,3.0,11.0,0.0,9367.0,23.5,19.0,debt_consolidation,0
15340801,17000.0,36.0,10.15,549.75,B,B2,75000.0,10.0,MORTGAGE,Not Verified,34.34,0.0,3.0,19.0,0.0,6458.0,22.0,40.0,debt_consolidation,0
129831615,5000.0,36.0,6.71,153.73,A,A3,45000.0,3.0,RENT,Not Verified,1.55,0.0,0.0,5.0,0.0,1404.0,3.9,5.0,credit_card,0
65986805,28000.0,60.0,9.17,583.55,B,B2,160000.0,1.0,MORTGAGE,Verified,15.13,1.0,2.0,13.0,0.0,44497.0,51.0,34.0,credit_card,0
19175895,10000.0,36.0,10.15,323.38,B,B2,26500.0,4.0,RENT,Not Verified,17.66,0.0,0.0,13.0,0.0,7124.0,57.9,18.0,credit_card,0
3006315,15000.0,36.0,10.16,485.14,B,B1,210000.0,3.0,MORTGAGE,Verified,7.7,0.0,2.0,15.0,1.0,19698.0,37.2,39.0,debt_consolidation,1
84606945,9950.0,36.0,17.99,359.67,D,D2,55000.0,8.0,RENT,Verified,34.34,0.0,1.0,15.0,0.0,22352.0,65.0,33.0,debt_consolidation,1
73529518,10000.0,36.0,8.39,315.17,B,B1,82000.0,10.0,MORTGAGE,Source Verified,18.44,0.0,1.0,16.0,0.0,25924.0,25.2,59.0,home_improvement,0
43849491,17950.0,60.0,19.52,470.79,E,E3,68000.0,6.0,RENT,Source Verified,11.88,1.0,0.0,11.0,0.0,13173.0,52.9,27.0,debt_consolidation,0
6329967,15000.0,36.0,8.9,476.3,A,A5,42000.0,8.0,MORTGAGE,Not Verified,26.89,0.0,0.0,23.0,0.0,25179.0,41.1,39.0,debt_consolidation,0
40511193,16000.0,36.0,6.03,486.97,A,A1,120000.0,3.0,RENT,Source Verified,13.27,0.0,0.0,24.0,0.0,6497.0,14.0,49.0,debt_consolidation,0
78488226,27600.0,36.0,5.32,831.17,A,A1,196520.0,10.0,OWN,Not Verified,13.81,0.0,0.0,8.0,0.0,13586.0,47.7,40.0,debt_consolidation,0
63919763,12000.0,36.0,5.32,361.38,A,A1,200000.0,7.0,MORTGAGE,Source Verified,6.98,0.0,0.0,21.0,0.0,19429.0,61.5,24.0,debt_consolidation,0
123075013,2000.0,36.0,18.06,72.37,D,D2,73000.0,2.0,MORTGAGE,Verified,30.49,0.0,0.0,18.0,0.0,8903.0,40.8,34.0,other,0
55118224,19200.0,60.0,16.55,472.54,D,D2,61760.0,10.0,RENT,Verified,29.58,0.0,0.0,10.0,0.0,25522.0,98.5,37.0,debt_consolidation,1
134641219,35000.0,60.0,18.45,897.37,D,D2,81900.0,3.0,OWN,Verified,29.6,1.0,0.0,10.0,0.0,14023.0,44.7,46.0,debt_consolidation,0
125818696,10000.0,36.0,17.09,356.98,D,D1,200000.0,6.0,MORTGAGE,Source Verified,6.22,2.0,1.0,11.0,0.0,12718.0,87.1,23.0,debt_consolidation,0
102215933,10000.0,60.0,22.74,280.42,E,E1,98000.0,10.0,MORTGAGE,Verified,6.49,0.0,2.0,9.0,1.0,7543.0,96.7,16.0,debt_consolidation,1
88914744,18000.0,36.0,13.49,610.75,C,C2,72500.0,6.0,RENT,Source Verified,27.23,0.0,0.0,15.0,2.0,5814.0,27.4,64.0,home_improvement,0
5757874,12000.0,36.0,15.8,420.71,C,C3,90480.0,10.0,MORTGAGE,Not Verified,18.46,0.0,1.0,8.0,0.0,26405.0,86.3,21.0,debt_consolidation,0
93492974,16000.0,60.0,25.49,474.23,E,E4,45000.0,10.0,MORTGAGE,Source Verified,17.44,0.0,1.0,5.0,0.0,10196.0,71.3,17.0,credit_card,0
34923710,14400.0,60.0,10.49,309.45,B,B3,90000.0,6.0,OWN,Source Verified,15.77,0.0,0.0,10.0,0.0,17198.0,69.6,43.0,credit_card,0
7054934,5500.0,36.0,6.03,167.4,A,A1,65000.0,10.0,MORTGAGE,Verified,13.11,0.0,0.0,11.0,0.0,608.0,1.5,21.0,debt_consolidation,0
5165928,12000.0,36.0,14.33,412.06,C,C1,70000.0,8.0,MORTGAGE,Not Verified,19.27,0.0,1.0,15.0,1.0,11707.0,26.1,23.0,debt_consolidation,0
65261583,5000.0,36.0,9.17,159.4,B,B2,90000.0,0.0,MORTGAGE,Source Verified,4.36,0.0,0.0,9.0,1.0,4947.0,34.6,27.0,credit_card,0
51987698,12000.0,60.0,13.99,279.16,C,C4,48500.0,4.0,MORTGAGE,Source Verified,21.48,0.0,0.0,8.0,1.0,7543.0,90.9,18.0,debt_consolidation,1
16181246,14000.0,36.0,14.49,481.83,C,C4,35000.0,1.0,OWN,Source Verified,27.19,1.0,0.0,12.0,0.0,6858.0,12.6,22.0,home_improvement,0
54138260,12000.0,60.0,13.99,279.16,C,C4,65000.0,10.0,RENT,Source Verified,15.14,0.0,0.0,4.0,0.0,7993.0,78.4,21.0,debt_consolidation,0
33231907,7200.0,36.0,8.39,226.92,A,A5,35000.0,10.0,RENT,Verified,5.97,0.0,2.0,10.0,1.0,4910.0,45.0,30.0,debt_consolidation,0
1096613,3600.0,36.0,7.9,112.65,A,A4,77000.0,2.0,RENT,Not Verified,10.08,0.0,0.0,7.0,0.0,10345.0,39.5,10.0,debt_consolidation,0
1955455,6400.0,36.0,7.62,199.44,A,A3,55000.0,10.0,MORTGAGE,Not Verified,29.13,0.0,0.0,9.0,0.0,9028.0,45.6,15.0,debt_consolidation,0
95928204,22075.0,60.0,18.99,572.52,D,D3,46000.0,10.0,RENT,Source Verified,24.43,0.0,0.0,12.0,0.0,12104.0,39.3,18.0,major_purchase,1
4547241,20000.0,60.0,15.22,478.12,C,C3,55000.0,7.0,RENT,Source Verified,14.57,0.0,0.0,8.0,0.0,17219.0,67.3,20.0,debt_consolidation,0
41089260,7000.0,36.0,10.99,229.14,B,B4,93000.0,1.0,RENT,Not Verified,6.15,0.0,0.0,7.0,0.0,13514.0,80.4,17.0,medical,0
8960418,9000.0,36.0,10.99,294.61,B,B2,58450.0,7.0,RENT,Source Verified,22.92,0.0,2.0,19.0,0.0,33808.0,67.1,32.0,debt_consolidation,0
112036716,15000.0,36.0,16.02,527.51,C,C5,65000.0,2.0,RENT,Source Verified,11.21,0.0,0.0,10.0,0.0,21.0,0.1,16.0,home_improvement,0
28042156,22400.0,36.0,12.49,749.26,B,B5,90000.0,10.0,MORTGAGE,Source Verified,20.86,0.0,0.0,8.0,0.0,15799.0,82.7,25.0,credit_card,1
2834632,18000.0,36.0,13.11,607.45,B,B4,55000.0,1.0,RENT,Not Verified,17.59,0.0,0.0,11.0,0.0,19089.0,60.4,17.0,debt_consolidation,0
66632082,7500.0,36.0,9.17,239.1,B,B2,91000.0,5.0,MORTGAGE,Not Verified,7.81,0.0,1.0,12.0,0.0,7619.0,59.1,31.0,debt_consolidation,0
61509836,10000.0,36.0,9.17,318.79,B,B2,120000.0,10.0,MORTGAGE,Source Verified,10.2,0.0,1.0,10.0,0.0,19065.0,26.9,38.0,small_business,0
69573463,23000.0,36.0,8.49,725.95,B,B1,88000.0,10.0,OWN,Source Verified,15.66,0.0,0.0,3.0,0.0,16074.0,92.9,16.0,debt_consolidation,0
76343874,13000.0,60.0,15.31,311.39,C,C5,32000.0,2.0,RENT,Verified,13.09,1.0,1.0,13.0,1.0,8002.0,35.4,48.0,debt_consolidation,1
44573413,13800.0,60.0,17.57,347.21,D,D4,38000.0,3.0,MORTGAGE,Source Verified,21.54,0.0,1.0,13.0,0.0,18962.0,65.8,21.0,debt_consolidation,0
66047417,20000.0,60.0,11.22,437.05,B,B5,100000.0,10.0,OWN,Source Verified,25.27,1.0,0.0,10.0,0.0,35052.0,83.5,23.0,debt_consolidation,1
65047119,4000.0,36.0,13.67,136.08,C,C4,37000.0,6.0,MORTGAGE,Source Verified,38.47,0.0,1.0,8.0,1.0,6453.0,64.5,10.0,debt_consolidation,1
66564333,24000.0,36.0,13.18,810.74,C,C3,140000.0,10.0,MORTGAGE,Verified,26.38,0.0,1.0,18.0,0.0,23956.0,84.1,33.0,debt_consolidation,1
84273709,2400.0,36.0,13.49,81.44,C,C2,75000.0,10.0,RENT,Source Verified,25.01,0.0,0.0,12.0,0.0,9338.0,79.1,21.0,credit_card,0
34343500,12000.0,36.0,6.99,370.48,A,A3,77600.0,1.0,MORTGAGE,Source Verified,23.6,0.0,1.0,16.0,0.0,13635.0,30.6,28.0,debt_consolidation,0
38192690,20400.0,36.0,12.39,681.38,C,C1,50000.0,8.0,RENT,Verified,10.39,0.0,0.0,12.0,0.0,16974.0,47.7,22.0,debt_consolidation,0
774216,12000.0,60.0,16.49,294.96,D,D3,48000.0,10.0,RENT,Verified,18.63,0.0,0.0,9.0,0.0,11376.0,57.7,18.0,small_business,1
5244603,15000.0,36.0,13.11,506.21,B,B4,72000.0,4.0,RENT,Verified,25.23,0.0,0.0,13.0,0.0,29480.0,67.0,17.0,debt_consolidation,0
109876756,25000.0,36.0,10.91,817.41,B,B4,98000.0,10.0,MORTGAGE,Source Verified,25.7,0.0,0.0,11.0,0.0,5303.0,42.1,37.0,home_improvement,1
5640467,35000.0,60.0,16.29,856.54,C,C4,240000.0,3.0,MORTGAGE,Verified,14.39,0.0,0.0,14.0,0.0,80322.0,94.9,35.0,debt_consolidation,0
70821130,8000.0,36.0,11.99,265.68,C,C1,38000.0,10.0,OWN,Verified,17.44,0.0,0.0,9.0,0.0,6821.0,46.4,13.0,debt_consolidation,1
2595121,8000.0,36.0,13.11,269.98,B,B4,31500.0,5.0,RENT,Source Verified,19.01,0.0,1.0,8.0,0.0,7554.0,49.1,14.0,debt_consolidation,0
5875348,9450.0,36.0,12.35,315.46,B,B4,45000.0,10.0,RENT,Not Verified,24.84,0.0,1.0,14.0,1.0,6876.0,27.3,25.0,credit_card,0
93562683,18400.0,36.0,14.99,637.76,C,C4,65000.0,4.0,MORTGAGE,Source Verified,15.69,0.0,0.0,7.0,0.0,5962.0,45.5,8.0,debt_consolidation,0
63968715,10000.0,36.0,8.18,314.2,B,B1,65000.0,2.0,RENT,Source Verified,25.91,0.0,1.0,19.0,0.0,34563.0,38.6,26.0,credit_card,0
72694376,20000.0,36.0,8.39,630.34,B,B1,81500.0,10.0,MORTGAGE,Verified,12.46,0.0,1.0,11.0,0.0,23877.0,49.0,31.0,home_improvement,0
93110656,3200.0,36.0,21.49,121.37,D,D5,54125.5,3.0,RENT,Verified,4.26,12.0,1.0,14.0,0.0,366.0,28.2,20.0,moving,0
133213485,10300.0,60.0,30.17,334.32,F,F3,50000.0,10.0,MORTGAGE,Not Verified,18.8,0.0,1.0,11.0,0.0,5367.0,34.9,14.0,debt_consolidation,1
55178352,10000.0,36.0,16.55,354.3,D,D2,36000.0,10.0,RENT,Verified,36.75,0.0,1.0,11.0,0.0,2293.0,20.7,20.0,other,0
7717574,10000.0,36.0,15.1,347.15,C,C2,83100.0,5.0,MORTGAGE,Source Verified,11.18,2.0,0.0,9.0,0.0,3561.0,19.4,21.0,credit_card,0
109687865,8000.0,36.0,16.02,281.34,C,C5,54000.0,2.0,RENT,Not Verified,20.47,0.0,2.0,19.0,1.0,3403.0,13.2,62.0,debt_consolidation,0
66044907,12000.0,36.0,13.18,405.37,C,C3,47000.0,10.0,RENT,Source Verified,15.7,0.0,1.0,7.0,0.0,10153.0,53.4,18.0,debt_consolidation,0
55258153,29575.0,36.0,19.19,1086.95,E,E3,82000.0,10.0,OWN,Source Verified,29.58,0.0,1.0,14.0,0.0,21062.0,65.0,40.0,house,0
33131021,8000.0,36.0,12.49,267.6,B,B5,43000.0,10.0,MORTGAGE,Verified,10.97,0.0,2.0,10.0,0.0,4421.0,30.9,22.0,credit_card,0
52486305,27500.0,36.0,7.26,852.4,A,A4,55000.0,10.0,OWN,Source Verified,20.31,0.0,0.0,24.0,0.0,25011.0,36.8,61.0,debt_consolidation,0
44096034,10000.0,36.0,14.65,344.95,C,C5,35000.0,2.0,RENT,Not Verified,23.08,0.0,0.0,18.0,0.0,11612.0,46.8,28.0,credit_card,1
74544846,35000.0,36.0,5.32,1054.02,A,A1,185000.0,0.0,OWN,Verified,14.64,0.0,0.0,19.0,0.0,33249.0,33.1,48.0,debt_consolidation,0
4298672,4000.0,36.0,16.29,141.21,C,C4,60000.0,10.0,MORTGAGE,Not Verified,8.92,0.0,3.0,8.0,1.0,4653.0,61.2,27.0,debt_consolidation,0
88725557,32000.0,36.0,11.49,1055.09,B,B5,120000.0,10.0,MORTGAGE,Source Verified,12.81,0.0,1.0,6.0,0.0,16137.0,87.7,11.0,debt_consolidation,0
23885351,35000.0,60.0,15.61,843.9,D,D1,115000.0,10.0,MORTGAGE,Verified,22.28,3.0,0.0,12.0,0.0,5779.0,47.4,23.0,debt_consolidation,0
55949238,15000.0,36.0,7.89,469.29,A,A5,38000.0,10.0,OWN,Not Verified,33.23,0.0,1.0,10.0,0.0,6412.0,33.7,43.0,debt_consolidation,0
122195694,19200.0,60.0,17.09,478.1,D,D1,65000.0,10.0,RENT,Source Verified,15.47,0.0,1.0,12.0,0.0,9496.0,47.5,40.0,debt_consolidation,0
9765900,4750.0,36.0,17.57,170.71,D,D2,26400.0,0.0,MORTGAGE,Verified,13.77,0.0,1.0,10.0,1.0,4777.0,67.3,23.0,debt_consolidation,0
125050438,3000.0,36.0,7.97,93.97,A,A5,86900.0,5.0,RENT,Not Verified,2.51,0.0,0.0,3.0,0.0,2136.0,11.0,14.0,other,0
40922915,4000.0,36.0,15.61,139.86,D,D1,42000.0,6.0,RENT,Not Verified,14.29,0.0,2.0,6.0,1.0,2393.0,58.4,6.0,debt_consolidation,0
76413100,20000.0,36.0,13.67,680.36,C,C3,155000.0,3.0,RENT,Verified,27.54,0.0,0.0,7.0,0.0,21784.0,94.7,13.0,debt_consolidation,0
21190013,21000.0,36.0,7.12,649.58,A,A3,154000.0,7.0,MORTGAGE,Source Verified,11.14,0.0,2.0,19.0,0.0,3656.0,4.3,50.0,home_improvement,0
46349404,6300.0,36.0,9.99,203.26,B,B3,45000.0,1.0,RENT,Source Verified,19.47,0.0,0.0,15.0,0.0,6559.0,44.9,23.0,credit_card,0
93463974,8650.0,36.0,16.99,308.36,D,D1,55000.0,10.0,RENT,Verified,11.72,0.0,0.0,7.0,0.0,3214.0,18.1,10.0,medical,0
37620258,2400.0,36.0,9.49,76.87,B,B2,25200.0,2.0,RENT,Not Verified,15.19,0.0,0.0,8.0,0.0,22384.0,33.7,8.0,moving,1
36301030,2000.0,36.0,11.44,65.9,B,B4,20000.0,6.0,RENT,Source Verified,17.41,1.0,1.0,14.0,1.0,8886.0,36.3,15.0,other,0
12295622,4000.0,36.0,13.65,136.04,C,C1,65000.0,6.0,MORTGAGE,Not Verified,16.62,1.0,1.0,12.0,0.0,6992.0,30.5,34.0,credit_card,0
53262546,7500.0,36.0,10.99,245.51,B,B4,45000.0,1.0,OWN,Not Verified,2.69,1.0,0.0,3.0,0.0,3603.0,42.4,4.0,debt_consolidation,0
99501076,9600.0,36.0,11.49,316.53,B,B5,84000.0,10.0,MORTGAGE,Source Verified,18.0,0.0,1.0,9.0,1.0,12056.0,35.5,13.0,debt_consolidation,0
70750213,10000.0,36.0,11.47,329.62,B,B5,82000.0,8.0,RENT,Not Verified,17.55,0.0,1.0,9.0,0.0,39358.0,71.7,19.0,credit_card,0
91329637,3600.0,36.0,14.49,123.9,C,C4,18748.0,3.0,RENT,Source Verified,6.72,0.0,0.0,6.0,0.0,2479.0,42.7,6.0,credit_card,0
88034263,23650.0,36.0,25.69,948.98,F,F1,49300.0,10.0,OWN,Not Verified,23.32,0.0,0.0,12.0,0.0,14513.0,46.4,27.0,debt_consolidation,0
57713657,10000.0,36.0,9.17,318.79,B,B2,65000.0,9.0,RENT,Source Verified,15.66,0.0,0.0,10.0,0.0,10229.0,67.3,12.0,debt_consolidation,0
54454710,7700.0,36.0,13.99,263.14,C,C4,36000.0,2.0,OWN,Verified,0.33,0.0,0.0,3.0,0.0,379.0,13.1,4.0,debt_consolidation,0
44926111,12000.0,60.0,11.53,264.1,B,B5,50000.0,10.0,MORTGAGE,Verified,19.51,0.0,0.0,9.0,0.0,2899.0,26.6,32.0,credit_card,0
123037127,3000.0,36.0,5.32,90.35,A,A1,100000.0,10.0,MORTGAGE,Not Verified,8.1,0.0,0.0,7.0,0.0,4479.0,12.4,22.0,other,0
96754214,30000.0,36.0,14.99,1039.82,C,C4,350000.0,9.0,MORTGAGE,Source Verified,4.09,0.0,2.0,5.0,2.0,342.0,3.8,15.0,home_improvement,0
75332324,2500.0,36.0,14.46,86.01,C,C4,90000.0,10.0,MORTGAGE,Source Verified,16.84,1.0,1.0,9.0,1.0,6982.0,52.9,11.0,credit_card,0
7389502,12000.0,60.0,10.99,260.85,B,B2,90000.0,8.0,MORTGAGE,Verified,8.89,0.0,0.0,14.0,0.0,4375.0,9.2,35.0,debt_consolidation,0
58090730,9125.0,36.0,17.57,327.93,D,D4,65000.0,3.0,MORTGAGE,Verified,3.01,1.0,2.0,4.0,0.0,4328.0,81.7,27.0,debt_consolidation,0
39749460,16000.0,60.0,11.44,351.4,B,B4,48000.0,0.0,RENT,Source Verified,11.51,0.0,0.0,7.0,0.0,3620.0,88.3,19.0,credit_card,1
136804647,15000.0,60.0,11.55,330.27,B,B4,80000.0,1.0,MORTGAGE,Source Verified,13.04,0.0,0.0,9.0,0.0,17471.0,48.0,31.0,credit_card,0
17383393,5600.0,36.0,11.67,185.12,B,B4,43000.0,10.0,MORTGAGE,Not Verified,9.68,0.0,1.0,9.0,0.0,5997.0,35.7,17.0,debt_consolidation,1
67428752,7875.0,36.0,18.99,288.63,E,E3,68000.0,0.0,RENT,Source Verified,20.93,1.0,3.0,15.0,1.0,892.0,4.2,36.0,moving,1
60952932,14000.0,36.0,12.29,466.95,C,C1,68000.0,10.0,MORTGAGE,Source Verified,27.0,0.0,0.0,13.0,0.0,9346.0,65.8,43.0,credit_card,0
91190945,30000.0,36.0,8.59,948.28,A,A5,365000.0,3.0,OWN,Source Verified,10.97,2.0,0.0,17.0,3.0,17039.0,70.2,25.0,debt_consolidation,0
91714013,9000.0,36.0,8.24,283.03,B,B1,98000.0,10.0,MORTGAGE,Not Verified,26.03,0.0,0.0,10.0,0.0,5223.0,18.5,21.0,debt_consolidation,0
111479551,11200.0,36.0,17.09,399.82,D,D1,126000.0,10.0,RENT,Verified,7.53,6.0,1.0,16.0,0.0,842.0,4.2,28.0,medical,0
17654883,7000.0,36.0,12.49,234.15,B,B5,45000.0,10.0,RENT,Source Verified,13.6,0.0,1.0,7.0,1.0,4763.0,47.2,41.0,debt_consolidation,0
64671275,15000.0,36.0,12.05,498.58,C,C1,40000.0,3.0,RENT,Source Verified,8.85,0.0,1.0,10.0,0.0,6879.0,27.1,11.0,credit_card,1
104794151,20000.0,36.0,14.99,693.21,C,C4,78000.0,10.0,MORTGAGE,Not Verified,27.94,0.0,2.0,9.0,0.0,6949.0,29.6,37.0,home_improvement,1
131440756,1200.0,36.0,6.71,36.9,A,A3,72000.0,10.0,MORTGAGE,Not Verified,3.58,0.0,1.0,11.0,0.0,10757.0,15.8,36.0,other,0
13528232,12000.0,36.0,9.67,385.35,B,B1,39000.0,10.0,MORTGAGE,Not Verified,13.63,0.0,2.0,6.0,0.0,5657.0,38.7,22.0,debt_consolidation,0
1446172,17000.0,60.0,14.33,398.48,C,C1,50500.0,6.0,OWN,Verified,11.43,1.0,1.0,8.0,0.0,2576.0,28.0,19.0,debt_consolidation,1
61323780,13850.0,60.0,17.57,348.47,D,D4,31500.0,3.0,RENT,Source Verified,22.21,0.0,4.0,28.0,1.0,1049.0,4.3,81.0,credit_card,0
7664617,6700.0,36.0,18.55,244.08,D,D2,237000.0,1.0,MORTGAGE,Verified,12.99,1.0,2.0,12.0,0.0,25336.0,97.4,48.0,other,0
8158383,16800.0,60.0,15.1,400.56,C,C2,69000.0,10.0,MORTGAGE,Source Verified,24.4,0.0,0.0,9.0,0.0,20469.0,69.9,25.0,debt_consolidation,0
44037338,10000.0,36.0,12.29,333.53,C,C1,62400.0,7.0,RENT,Verified,22.5,1.0,0.0,9.0,0.0,11295.0,46.9,28.0,debt_consolidation,1
34864684,18000.0,36.0,14.31,617.92,C,C4,80000.0,5.0,RENT,Not Verified,16.44,0.0,0.0,15.0,0.0,27334.0,77.4,30.0,credit_card,0
130249915,30000.0,36.0,12.61,1005.2,C,C1,54310.0,4.0,RENT,Source Verified,0.69,9.0,1.0,12.0,0.0,0.0,0.0,31.0,major_purchase,1
48070610,2200.0,36.0,13.99,75.19,C,C4,32000.0,7.0,OWN,Not Verified,35.97,1.0,1.0,8.0,0.0,4094.0,46.0,9.0,other,0
51849454,12000.0,36.0,8.18,377.04,B,B1,40000.0,8.0,RENT,Source Verified,30.65,0.0,0.0,21.0,0.0,24287.0,62.8,39.0,credit_card,0
119409474,2200.0,36.0,10.42,71.43,B,B3,78000.0,10.0,MORTGAGE,Not Verified,18.55,0.0,0.0,18.0,0.0,22200.0,62.0,33.0,credit_card,0
17113335,20925.0,60.0,16.99,519.93,D,D3,83200.0,7.0,MORTGAGE,Source Verified,11.71,0.0,0.0,13.0,0.0,32159.0,87.4,23.0,debt_consolidation,0
65812720,2500.0,36.0,9.99,80.66,B,B3,73652.0,10.0,OWN,Source Verified,26.51,0.0,0.0,11.0,0.0,24206.0,51.5,30.0,vacation,0
90054020,10000.0,36.0,9.49,320.29,B,B2,95000.0,8.0,RENT,Source Verified,3.35,2.0,0.0,6.0,0.0,5078.0,34.5,23.0,debt_consolidation,0
84929914,3500.0,36.0,12.79,117.58,C,C1,148000.0,8.0,MORTGAGE,Source Verified,7.27,0.0,1.0,7.0,0.0,11906.0,93.7,12.0,debt_consolidation,0
55807507,4200.0,36.0,14.65,144.88,C,C5,62000.0,9.0,MORTGAGE,Source Verified,12.0,0.0,1.0,7.0,1.0,585.0,5.4,19.0,debt_consolidation,0
75203241,9375.0,36.0,24.11,368.35,F,F2,48000.0,10.0,MORTGAGE,Verified,35.23,0.0,0.0,7.0,3.0,3862.0,94.2,10.0,debt_consolidation,1
34383007,24000.0,36.0,13.66,816.31,C,C3,85000.0,8.0,MORTGAGE,Source Verified,25.77,0.0,0.0,9.0,0.0,20151.0,95.1,28.0,debt_consolidation,0
69522795,6000.0,36.0,14.85,207.56,C,C5,32000.0,0.0,RENT,Source Verified,14.7,0.0,2.0,3.0,0.0,3032.0,97.8,5.0,debt_consolidation,1
51406116,24500.0,36.0,9.17,781.04,B,B2,49000.0,3.0,RENT,Source Verified,21.17,0.0,0.0,9.0,0.0,33831.0,68.9,16.0,debt_consolidation,0
1040262,24000.0,36.0,16.29,847.21,D,D1,48000.0,4.0,RENT,Verified,6.7,0.0,0.0,8.0,0.0,7335.0,53.5,27.0,debt_consolidation,0
85736380,1500.0,36.0,14.49,51.63,C,C4,60000.0,6.0,MORTGAGE,Not Verified,22.75,1.0,0.0,11.0,0.0,2234.0,12.0,32.0,major_purchase,1
96706536,4325.0,36.0,17.99,156.34,D,D2,45000.0,1.0,MORTGAGE,Source Verified,2.0,0.0,3.0,8.0,0.0,2892.0,21.6,11.0,debt_consolidation,0
110291169,10000.0,36.0,16.02,351.67,C,C5,47224.0,10.0,MORTGAGE,Not Verified,15.98,0.0,0.0,21.0,1.0,9409.0,79.7,36.0,debt_consolidation,1
64681560,5000.0,36.0,6.89,154.14,A,A3,33000.0,5.0,RENT,Verified,3.64,0.0,0.0,4.0,0.0,3625.0,9.6,11.0,debt_consolidation,0
48536241,10000.0,36.0,12.69,335.45,C,C2,45000.0,3.0,RENT,Source Verified,11.31,0.0,3.0,10.0,0.0,4083.0,18.1,12.0,debt_consolidation,1
59170820,10000.0,36.0,10.99,327.34,B,B4,67608.0,5.0,RENT,Verified,25.67,0.0,1.0,10.0,0.0,7906.0,70.0,28.0,debt_consolidation,0
46693418,10000.0,36.0,7.89,312.86,A,A5,75000.0,8.0,RENT,Not Verified,13.3,0.0,0.0,12.0,0.0,10083.0,48.7,21.0,debt_consolidation,0
65452172,7200.0,36.0,12.05,239.32,C,C1,35000.0,6.0,MORTGAGE,Source Verified,9.98,0.0,1.0,5.0,1.0,9538.0,67.2,9.0,other,0
120929871,15000.0,36.0,22.91,579.95,E,E1,170000.0,7.0,MORTGAGE,Not Verified,11.03,1.0,1.0,9.0,0.0,4251.0,48.3,23.0,home_improvement,0
43145721,10500.0,36.0,18.25,380.92,E,E1,21000.0,2.0,RENT,Verified,26.0,0.0,1.0,15.0,0.0,14170.0,29.9,20.0,other,0
59522652,10000.0,60.0,20.99,270.48,E,E5,38000.0,3.0,RENT,Verified,23.69,0.0,2.0,6.0,0.0,7551.0,103.4,10.0,debt_consolidation,0
75265355,25000.0,60.0,16.29,611.82,D,D1,80000.0,3.0,MORTGAGE,Not Verified,9.59,0.0,0.0,11.0,0.0,13308.0,35.4,16.0,debt_consolidation,0
70906866,10000.0,36.0,9.75,321.5,B,B3,65000.0,2.0,RENT,Not Verified,26.74,1.0,1.0,11.0,0.0,9374.0,41.0,22.0,debt_consolidation,0
69572898,12000.0,36.0,13.44,406.88,C,C3,82000.0,10.0,OWN,Verified,22.48,0.0,1.0,13.0,0.0,17483.0,57.7,17.0,credit_card,0
72582967,5000.0,36.0,6.49,153.23,A,A2,58000.0,2.0,OWN,Not Verified,5.12,0.0,0.0,14.0,2.0,7965.0,12.3,25.0,debt_consolidation,0
74701796,38275.0,36.0,24.11,1503.85,F,F2,86400.0,10.0,MORTGAGE,Verified,30.49,0.0,0.0,16.0,0.0,59924.0,66.1,24.0,credit_card,0
7666567,10000.0,36.0,10.99,327.34,B,B2,53000.0,10.0,MORTGAGE,Source Verified,19.9,1.0,0.0,9.0,0.0,9945.0,76.5,18.0,debt_consolidation,0
40472280,20000.0,36.0,12.39,668.02,C,C1,95000.0,8.0,MORTGAGE,Source Verified,11.12,2.0,1.0,17.0,0.0,18144.0,65.0,33.0,debt_consolidation,0
65443789,16000.0,60.0,12.59,360.7,C,C2,48505.0,5.0,MORTGAGE,Verified,25.43,0.0,0.0,10.0,0.0,17085.0,39.6,22.0,debt_consolidation,0
